Label,Tweet Id,Username,Text
0,2184185493,bababernice,says happy 16th of June  http://plurk.com/p/116r2w
0,2067748268,GarnerKatie,"@nikkivjones thats okaay , you going on that history tripp ?  x"
0,1989077063,thaleia,@elephantbird How are you doing this sunny Monday morning. Public holiday here = family day 
0,1992128890,HiteshKargathra,Finally got that exhaust (muffler) sounding sweet on the Benz 
0,1880598292,ilikeprivacy,@RoanStarSailing  Woohoo my first follow recommendation! thanks 
0,1676099819,aranhia,@theogeo I would say hi but I can't recognize you. I'm red shirt spike hair necklace walking around 
0,1983693942,pattyboombatty,watching get rich or did tryin' with my daughter 
0,2058449130,AmyMyDarling,Shopping with the boss's credit card 
0,2067779234,TRACTAHPULL,@jonathanrknight ......... 
0,1979568553,Ben_Hall,"Just read a CV which has DevExpress listed under Computer skills.... and no, it wasn't @garyshort 's "
0,1976499819,trampish,wow this is a fun site: http://www.picktheperp.com/ 
0,1792420577,CasesandCovers,Become a fan / friends with Case and Cover on FaceBook!  We're lonely and want friends...  http://ow.ly/6IAj
0,2190760750,psychodwarf,@RobertCurrey oh they are so wrong...look at the charities at work on Twitter and the interaction between people. communities r us 
0,2178102775,bndesign,I love this new design! I hope you do as well  Of course ooak!  http://bit.ly/3eVyd
0,1834306351,ekah21,@DavidArchie please come back soon david. we love you. 
0,2001223377,ozlemarslan,"Oleyyyyy, at the end I solve the problem "
0,2191432869,DontKillGeorge,"taking my brother to star trek tonight, and just found out that i have $363 on my account, so i can buy the Pens Stanley cup champs shirt "
0,2014731880,robfahey,"@yurigeen Still in London - avoided E3 again this year, hurrah. I hate LA so much "
0,1881658042,addisonalbright,"@RenoMacleod Oh, she didn't just graduate--just finished first year and is home for a visit. But, thank you. "
0,1687464586,_cee,@flybitty thanks for the heads up! going there to check it out now 
0,1676617058,StormClaudi,@IzzyJ_Is_Here that sounds soooo good  hope you have a good night!! xxx
0,1957670742,mj22787,Oh ya my eye doctor warned me about that. I will definitely not be sleeping with them in! 
0,1965505630,Bradey888,the zoo = lots of fun  !!! i went to my friend caitlins after and we made maceroni and cheese. MY BIG SISTER GRADUATED today~happy friday!
0,1993704296,GeorginaShuker,i LOVE the veronicas  Marriage!! To Both Of Themm .. Possibly ;) x
0,2175507199,chuggi3, I GOT MAIL! yay for mail
0,1989297389,timmonzon,"@jessicacabral you're such a weenie lol j/k. I say it'd be worse if you didn't cry, cuz then that'd mean they didn't matter. So cry "
0,1975329178,meganknox,crying...  i'm watching an early show story on youtube about SCC &amp; the loss of his daughter.. Why do i do this to myself? 
0,1979180177,nhiia,I really really want my bdae comje faster . coz it will the happiest day i have . hope it happen as i think about . 
0,1834500359,niccccolle,"IM AWAY FOLKS, POSTIES HERE, AND OFF TO SEE PAOLO "
0,2175471579,Teal2010,okay so 2night in the middle of save a horse ride a cowboy i got what he means by save a horse ride a cowboy lol i know i know im so dumb 
0,2175669254,eddietang68,All this slutty chick pics making  me thorny  http://twitpic.com/7g6qj
0,1979880533,Hayley_x,@Shan_09 no  i spelt it but you ensured it was correct lol
0,1563446586,darrensoh,@joyceongkaryee Welcome to Twitter Joyce! Happy Twitting! 
0,1977221758,xchichan,Watching &quot;up&quot; with jenni 
0,1970775291,nathalieres,"it's sick. hah, my knee are blue cuz i had a fight with an flying ant. HAH. Had a great night yesterday &lt;3 ILY babyboo "
0,1833647976,xXSam_01Xx,@pinkbunny69  you should be bloody proud of that one love! now go and put it on ur siggy and prance it round the forum!
0,2182146534,KBCasey,@AmandaGary I will take tons. My dad has been camera happy this whole trip so I think you're set. 
0,1962961989,paulasgirl94,@paulabdulfan oh dont worry about it. thanks for tryin hun 
0,1970744925,Ana_Nicole,"can't wait to go out tonight with Karsen, Heidi, hopefully CJ, Sarah &amp; Chris "
0,1680311978,scarletmandy,@acousticMike its sooo cute!!!! 
0,2016996955,ladydior1,"@Fenniger1 Already?? It's not even midday! If it's any consolation, we're closer to the wknd than further away from it "
0,1564089414,AprilFilms,eating an Red Delicious Apple that is 1.5 times bigger than my fist! I figured that I need to eat something good after eating late night 
0,1981970800,TashaDeidre,"Time to head to the gym and get my workout out. After that, the track. Its beautiful outside today. Lots of sunshine "
0,1960961802,botgirlq,@Consiliera thanks! Doesn't seem he his books have been published in English. I'm still looking though 
0,1879963128,bsodmike,"@Charles_N Hi Charles, I hope you're keeping well  Cheers, Mike"
0,1971424657,ayla_musicanime,sittin in my car waitin for someone to show up. And I thought I was running late 
0,1993351576,jenjaylarkin,Yep. But I like personal invites  won't come to anything if I don't get one! LOL @incuboid3000
0,1752750152,djkboogie,@itsQ LMAO... Smh!  that one threw me off.
0,1986240734,megHamonster,This hockey game is MEGA boring. I'm learning the five D's of dodgeball instead... 
0,2177542180,thatgirl_Karen,working 8am tmr morning. i can't wait til weds when i'll be in a studio all day working on my first song 
0,1553553537,Mastjejen,Loggar in p� Twitter for the first time... 
0,1957750163,lsouth101,I got the greenday tickets in the mail today 
0,1827440050,monkeysonthebed,@Upstatemomof3 wow. seriously. my house is still available. 
0,1961614834,propagation0,Doing this from Windows 2000 from KVM!!!  This is good...
0,2192536233,fxdgear,@sashaw hah yeah VERY good!  I'm selling my 3g to buy this one  So not only does it effect me it affects my buyer!
0,2063973060,soon2btemple,off to church. taking the kids to Golden Corrall this morning. There goes what $ I had haha 
0,2062906474,xXMiLeYcYrUsxX1,. good morning . 
0,1827699396,christinajade,"@TheChessQueen he's fine now.did the warm rag thing and a pepcid, he bounced right back! thanks for asking! "
0,2055028101,piginthepoke,"@LJsBaby plenty of variety, no two jobs are the same so always have to engage the brain "
0,2049653771,davidlafuente,"@RantzHoseley @jhickman is right, it sounds pretty great. of these 3 fellas you said  I would go with Noto, his suits and women... style"
0,1967061251,awakeningstweet,@Simon_Ashaan a re-direction &amp; new focus. adding 2 &amp; dropping some stuff 
0,2004972203,dammitgloria,@krunkadelic LOL! I actually like being active. I just HATE the gym. I play tennis and swim  I'm not so bad.
0,1976809530,misserinmog,gumbo will be tomorrow night.  any LA friends hungry for gumbo and company be here by 7PM.  We have extra spoons. 
0,2017958801,SisterDiane,@debroby  It is indeed. Assimilate. 
0,2059712851,BadAssGolfCarts,The hangover is awesome! 
0,1823569248,MorganJune,"@ryan_cabrera you told that story at the concert in CT tonight, it was hysterical! btw you played a great show, really impressive "
0,2174878355,selenaallen,in commtech class  waiting for the professor.
0,2015117556,icednyior,@lightyoruichi awesome rite?  another song i like is &quot;Through the glass&quot; - Stone Sour
0,1971412446,markjholmes,"@Lebby Hey, I thought you'd like to know I registered for the 2009 USANA convention.  I'm either committed or need to be. "
0,1556793518,Yentlechik,Threw an awesome half bday party! Was a success!  Need to sleep now 
0,2190045965,claireselis,just joined Twitter 
0,1992336036,ForeverZoe,Dont want to do revision..aa cram! Looking foward to the MTV Movie awards tonight 
0,2017193865,GerryTierney,"@MaxPower_1 Haha, I actually hate those bots, but that's pretty informative "
0,2051919421,bjessup,Four hours of nonstop ass fucking 
0,1973022632,tamikko,@jaredmaine sounds awsome  [the muffin part]
0,2175362689,LillyLyle,"@PeoplemapsJulie I like that metric, and I like the word &quot;Infopreneur&quot; "
0,2015517648,brittanyleerose,@spencerpratt what up sexy 
0,2049876278,Marcella_Rosa,I'm @ my party and people are starting to arrive! This weeiend is all about me and nobosy esle 
0,2061427751,MizzzJones,the wedding was beautiful!! My feet hurt tho. Beauty is pain and us bridesmaid were beauties  CONGRATS Mr &amp; Mrs. JOHN &amp; KENYA MOORE!!!!!!
0,1795086514,aMiseryBusiness,@hellosawah oh so the skank does read the picture comments? lovely  &quot;travie&lt;3 bu &lt;3 ..whoever comes first ;)&quot;  haha q trolaza
0,2054750410,shardendev,Rain rain go away There's things I want to do today I made a rhyme! 
0,1988979180,biyanbiyan,"@wandagnsh what happen? just calm okay, everything will be fine "
0,1685949977,krystynchong,http://twitpic.com/4h080 - @MariKurisato I think I'll have to try again another night...couldn't get it right and it's like 2am!   #si ...
0,1824899282,Julillama_xD,English speechh!! How funn!!!! Topsy Turvy Curvy  (dont ask)
0,2066445535,vodkazonik,I am so tired!! thanks to @live105 #BFD! .... but it was worth it 
0,1558531632,mickyl,"Arty is so close! Wish my house wasn't under TPA's class B, she's flying so close to my house "
0,1977823125,Smokieofbmore,@thiqchik I'm serious cutie. So if you scared don't be scaredddd lmao just playing I dont bite love 
0,1976152180,Nicole2112,@MissyG10tv you probably know this already but chipotlefan.com gives all nutritional info for Chipotle!  cool site!
0,1557135945,Spitphyre,okay first #yaymen submitted 
0,1559355232,Tiaantjee,"@Bloodbounded Just search for people on twitter, en send them tweets. And sometimes updating your profile with what you're doing "
0,1972684750,writesonoma,"@treadoninfinity i didn't want to say q-u-a-k-e-s, so i said EQs. i'm glad you're both fine. "
0,1932993814,pinkypatchy04,Just received the official wedding invite for one of my good friends--can't wait! 
0,1834349581,chanikin,@ryohakkai you're not ugly if you don't scrap it though! 
0,1992190595,sassyjessica07,Good morning everyone. I hope everyone has a good monday and can't wait to see what the week brings for me...  
0,1550909594,tinomen71,"Parts of Colorado get up to 3 feet of wet, heavy snow today. Roofs collapse in Boulder, avalanches close highways. Happy Spring all! "
0,2013443032,haaydeen15,bored as shitt 
0,2006298348,Snappelhof,It's also fun trying to dodge being the center of the gossip in a small town 
0,1985733997,waxypoetic,@Level20EastGuy Yes I am! 
0,1967868078,ChloeLyzun,"I'm doing the stanky leg. Today was fantastic  hugely busy day tomorrow, getting plenty of rest."
0,2000669788,tn_femme,@Bball4life Yes I'm still up. Surprised? lol I'm doing great now that I'm off from work. How are you? You know I missed you! 
0,1995469585,taradimples,@katiachic good...glad to hear.  almost time if you know what I mean 
0,1793705372,wenkgirl,@davidarchie hi david! welcome to the philippines! 
0,2185333117,gethsemane,It's raining... ¡Oh Yeah! 
0,2064517868,Mim_Collins,"@Davina_Morris ah that's cool, double the choice then :-p he he! You're a great person, and you're pretty so I can see why  x"
0,1880355540,_musiclover27_,@Shontelle_Layne Enjoy your meal 
0,1469587223,sophiesbubble,@MichaelCalienes Dude..I need one of those face cups 
0,1883640797,ibz,@kittynel Go ahead. I saw it at least 10 times. 
0,2055997616,heidiness,http://twitpic.com/6r73b - just testing to see if this works from my phone 
0,1691014985,Benniboy22,"Bed  Text if needed, night all x"
0,2043978469,ChrisSides,I don't have to be at work till six tonight. 
0,2014998413,cassidyjonas,@JackAllTimeLow your MY rainbow 
0,2052641084,bellaah,Talking to rudi  I miss them soooo much!
0,2057764665,Isil_Loves_Mcr,"@mikeyway Hey,Mikey.How's going your day ?  we waiting songs of day from you  lol.love that part like every MCR fan lol "
0,1962900754,Kreeey,@I'm spending this weekend with Jyrg1. 
0,1973552583,HokieMel07,I'm in love with the redesign of my favorite museum 
0,2014421353,rainey101,@alicefd what do you mean where have i been? around...still alive  how have things been going? how are you?
0,1932716448,cydlooker21,@marycatherine07 gotcha 
0,2033315218,thecrazyjogger,Soccer with the gang 
0,2004116836,LauraOliver,@samshepherd oh you are a wise woman - it's delicious 
0,1551025177,mintran,"@jasonlog just like Korean's dramas, take 10 min for intro, tears and soundtracks "
0,1563577607,aidencholes,two day week this one. Mozambique on Thursday for diving 
0,1572914145,effingcards,@Preston_08 You got facebook? http://tinyurl.com/c44c6r Come join up!  x
0,2178954237,lindakristien,You get what you ask for! Get clear and know what it is you really desire. LOVE 
0,1984581736,muhlissa_ann,@mileycyrus i like your new hm song &quot;ice cream freeze.&quot; so catchy. 
0,1691345624,mindy17,@neznarfa heck yes! We have to celebrate my Mexican heritage this Tuesday 
0,2191309653,Javamomma,"Yes, Yes, Yes, I do everyone...listen to @TMcFeeley....I want everyone to get their Java on! Good Mooooorrrrnnnnniiinnnnggg! "
0,2051907680,lilmui,@nikicheong aren't u glad we have ourt Acer Netbooks in the meantime?? 
0,1681030532,latinpussycat,"@lovesux13 Thanks Vero, no I don't party anymore, but I am gonna try to get into something.  We'll see "
0,1967324786,Gaby196,@tommcfly ur wininng Mr twitter Universe  u wr also nominated 4 Ms tiwtter World LOL but they took u out ): u had a got place XD vote Gio!
0,1551365370,XPB,"Getting ready for the day. Work at ten, should probably get out of bed now. Tweet you guys later. "
0,1553954535,skigarmisch,NOW!  #SGP Meet&amp;Greet Berryhill 1717PostOakBlvd 6pm meet #teaparty babes @somethingfishie @RinoaTx @thecivilright @RWSparkle + me 2! #tcot
0,1981146676,TidyCat,@twitchinggrey lmao! you *love* that book - admit it 
0,1984056122,maryrivss,"@desireeapril i know !  hahaha, uhm really ? why ?"
0,2004700900,glandix,"is very tired today, but at least I now have a rebuilt storm window at home so I can have A/C "
0,1833726398,homebiss,@shamhardy That's the attitude.  Sometimes we have think of ourselves more than others. We have sacrificed much for this country!
0,1795554968,misslizaface,"@JoshBrotheim Oh, that's funny.  I didn't expect it to be free. I expected for you to pay for it. "
0,2060616688,XxNafishyXx,@KimiXD @heyheyjenaynay  lol. yeah im listening to it right now.
0,2000347785,sandyviajante,NYAH! Didn't cut her hair. I was having second thoughts. How about side bangs? would that look good to me? 
0,2052782657,shaunajones,just gettin up and eatin more crisps and lollies.....yumm  x
0,2192885900,zuppalizzle,"not that's id ever complain, they're the ones thgat don't make me sad. "
0,1679005200,sama_lama,@Amby2221  hey girl !  hope ur having a good day! 
0,2188768060,urbandub,We'd like to thank everyone who came to watch us at Timbre Singapore. Thanks for making it a fun night for us to remember. 
0,2017641801,mandyjeanclyatt,@JammedHands That is such a good episode! I love Gilmore Girls 
0,1978382574,jjuarez1982,What a BEAUTIFUL night.  It's so quiet out here too. God is good.
0,1693874781,mike_duron,"Uglat, my houseboy, and Big Natascha, my maid, were fighting all day so I handcuffed them to each other. They look so cute sleeping now. "
0,1692676679,IanDSeggie,@CHRIS_Daughtry When's the new Album coming out in Canada? 
0,1550819191,loopingstar,@bigbellywoman And very nice they are too 
0,2051435958,emilyrobson,@seemsforever eats lots of sugar or something 
0,1970975421,Makenzesgranna,@tiinag Wow - I'll send you a bit of our sunshine and terrific weather......sounds like you're overdue for some!  Happy Saturday!  
0,1468365050,slodge,@farnie do you want to buy me one 
0,2188880506,LeighAnn1979,"@joeymcintyre on that note, going 2 bed.  Taking pics w/ son N the AM N Yankees gear 4 hubby's father's day.  Don't hate.   It's his team."
0,1979239154,ZombieAssassin,Going to try to bring down a level 6 from level 3. 
0,1975908533,bretharrison,@RosaVarsityFC thanks! love you too? jk I'll get in trouble for saying that. I appreciate your love for me very much 
0,2058570742,lizlias,@lahof7040 Can't wait to see you!!! How was Francia?? Paris is in my top 3 favorite European cities 
0,2179456655,natachac,"@spacemerlin Don't I know it...  Abrasion, so no sutures. But weird to think I could &quot;fix&quot; myself if needed!"
0,2052932214,DanielaK,"Busy Saturday:heading to soup kitchen, then running errands for my Swaziland trip... It's a cold winter down there, will need more fleece "
0,1989883360,obviouslyash,@FutureThePrince hey deli 
0,1988851180,Mom_uv_JEMS,AHA! And I suppose you are the one sneaking in @night and messing up the house? And I thought it was gremlins all this time. 
0,1551521566,saritahartz,The sound of music= huge hit in Uganda. Who would've known. 
0,2188398590,DrThomas14,cant wait til this weekend!!!! gettin loose in Miami with my girl Ruthie 
0,1982064900,magentrask,@klynchmorin Dinner was great last night! Thanks for everything  Call me this week if you want to hang out.
0,2191773005,Mindrover,"@RedMummy The Menagerie certainly is in rude health, doing far better than I "
0,1836064344,FaBlaze,@ddlovato as fans we totally support u and we have ur back. its important that u know that there are so many of us that will care. 
0,2065851796,margolicious,@Pixiwoo Congrats on the competition  You looked stunning and your make-up application on your model was beautiful 
0,1957680806,litwit,@fihu Thanks!!! Now I gotta it! Winamp works again! 
0,2016160166,putobumbong,is finishing his plate for COLREND 
0,2059284689,Erizzo10,@honorsociety of course i did!  see you in DC ! No duh! &lt;3
0,2001290114,futurelove27,just saw a little starfish.it is so small 
0,1933096608,JillHenninger,Starting to get ready for Seattle - can't wait to see my girls  2 more days of work to go...
0,2051328414,bridget201245,Finally got the twitter app for my iPhone. 
0,1990338219,RobertBKK,@PresidentPaul i would take u anywhere but didn't hear you when i was in Bangkok lol haha glad to see ur doing fine anyway twitterboy 
0,2069176963,KelseyCullen9,"is sitting at home...bored...i want to go shopping, or maybe to starbucks...oh, the possibilities! "
0,1879984068,Lyddie126,@slutmuffins haha but it's fun 
0,1557571526,sazlik,"Trying out the Seesmic Desktop Preview. Looks promising, if still a little buggy. "
0,2191900821,Missilovemusik,@splinter__ thankies 
0,1978299906,springtimelove,T's party was fun  it was sooo cold tho. No water. Stayed mostly in the park itself. Gnight!
0,1970016795,carlinaxavier,@ariherzog Oh thank you. I had red hair for a very long time.  http://bit.ly/kSSQZ
0,1982282338,AikyoBritt,I think I do too much for everyone else and not enough for myself. I'm going to start being as selfish as everyone else. 
0,2174934404,myntastick,GOT A RIDE ! GOING TO THE PARADE TOMORROW ! THATS WHAT THE FUCKS UP  
0,2174661704,xheadsyoulose,@danieltosh http://twitpic.com/65phr - I think you wore it better 
0,1984919419,Noel_is_a_star,@feminineflip i dont think ur life would appreciate you effing it. O.O I love you georgia! 
0,1968783271,Royalreality,@rt_magic @focusvision OMG August=Ridiculous heat!!! LOL ... pshh.. I hear ya!AnimalKingdomRAWKZ!!!!4sure!!WAYBettr than MagicKingdom2me! 
0,1960649035,Doiron5,"@chris_london Thanks Chris, Ian was a bigggggg help "
0,1962177732,dcnoye,"@chrismore what year is your lotus, (searching ebay for a deal "
0,1981821120,Adamfyre,@LilPecan hi smarty pants 
0,1833627462,guiborchert,Rise and shine. Awesome + challenging / fun shoot today. 
0,1834254999,foreverivy,@littleluigi ohhs icic. smallville is good but too long and i dont wanna catch up. i used to watch it!  csi online &lt;3
0,2188523910,strawberry76,whew  now I don't have to go through all my 111 people I'm following.  Dang.  lol  Now I can't wait till Raw next week.  
0,2189034021,katie18O,had lots of fun with pig tail tuesday today 
0,1694051775,jayaresays,Just finished studying for Abnormal Psychology. Eek. I still have two more days. I'll do more than fine 
0,2016230069,antikewl,"@yezzer Er, yeah. I've turned 'em off now. "
0,1695222701,Dramaticflutist,"is now at school! About to take the ECAs, &quot;LAME!&quot; (Steal from Brennan) Good Job LC and you too Brennan! "
0,1685149216,jmejmejme,@JonathanRKnight @jordanknight don't u guys wanna come to Hawaii?   I can't be flying to the mainland everytime you guys are on tour!
0,1881189503,rilesmack,Naming lion cubs ...  Eleanor and Jude?? 
0,1881605431,ajansson,'s brain is confused and is thinking that it's Monday tomorrow. Yay for erroneous brains! 
0,1964587332,eunice007,@Futuremusic_CEO How are you doing today ? 
0,1833666470,SandyAllnock,@yvette: ahhh thanks for this one....nice end to a warm day here in WA. Even tho it's not &quot;too&quot; hot  Night ev... ? http://blip.fm/~6il1g
0,1677204212,JessicaHaley,"Then, there's you. Goodnight. "
0,1983154729,underexpose,"@pradt @Trisdee so, when are we going to your house again? I'll bring some chips, lol "
0,2189822743,beyonzee,is enjoying her afternoon tea  http://plurk.com/p/11a9ur
0,2180301752,Laura6476,@jesssicababesss I am SO jealous if you! Have an amazing time. I'm site you will  x
0,2188074348,acgrif,yayyyy!!!!  kay. done now. so whats happenin?
0,1977897091,markblomeley,wow what a night! certainly later than i thought i'd be out 
0,2059350447,andreigalle,"I love you But i gotta stay true my morals got me on my knees...♫ Chega de cantar kkk, vou ver um pouco de Tv "
0,2054564065,Norlynda,is hoping her dad is having a good weekend! See you tomorrow sometime! 
0,1975503054,tyler_chase,Two concerts this week! Lady Sov was off the chain! Entice was CRAZY awesome. Pics on myspace soon. Check out entice  http://tiny.cc/etb
0,2012075297,ravyybaby,@tessalee I KNOW. I heard about that today when i was watching all those talk shows. bahaha. 
0,1468006248,seefit,@BeadieJay Thanks (twice).  Work start date put back again. Maybe Thursday. Maybe after Easter.
0,2064482409,ERNurseJoy,http://twitpic.com/6trqj - Goal for today: Stay out of Twitterjail... control your Tweets!  LOL!
0,1753758359,meimAsinglecell,Watching John Edward Cross Country 
0,2065577759,clarabethcreep,I just bought Dahmer Wicked Little Things and an A&amp;E doc on killers...todays a good day.  {s?w}
0,1978514989,pola_xD,"I wanna watch &quot;Up&quot;.  and when it comes out, I wanna watch Bandslam too. And Orphan. Ha! Andami. Madami pa e. Stupid 140 characters. "
0,2065610448,dannybrown,@PRCog Thanks   Have an email to send you today re. July
0,1836224685,Tanya_xO,Now im back to esting good ol Penn State pretzels 
0,1691052946,djmoonbaby,@TJArmour can i get some pasta pls? angel hair preferred  tossed w roma tomatos &amp; olive oil..yummmmY
0,1759311528,DizzyCrane,@VikkSyn I know!!! Aint it great!?  Im messin with u
0,1755772013,Aquarius82,@stephenfry sure we can 
0,2190678526,bendayan,Had an interesting meeting about Social Media and marketing this morning. Now it's time for some lunch 
0,2014877116,ariannejohnston,@CyrusAllen you need to update!!!  
0,1976906453,shantanu_1,@paulo_one You live life at your own terms! Incredible pictures!      http://twitpic.com/1obir
0,2058398021,baristaonduty,"Thought Id Get A Nap B4 Cocktails At9. Computer SerV Call, Guess I'll Nap After Cocktails, Ladies N My Fam Can Put Away Wine, Pray 4Me! "
0,1834054977,Gypseewoman,I'm really craving for pesto!  Can I break my diet for that one?
0,2065574855,pricelessgliter,"@gfreibert  aww poor little one.  SHe prefers if you call it the princess room, pls and ty. "
0,1995490173,chloe_metz_grr,"@jomaeonnaise listen to (u might like em?): The Color Fred, The Maine, Esterlyn, This is Me Smiling. Tell me if u liked ANY or hated! "
0,2185354695,rachel_walters,cooking up a beautiful crab burger and sweet potato fries with a Gorgonzola cheese dip 
0,1693294263,beccaaa94,alice why dont u dance for bart ?? hes lyks it  bahahhaaaa
0,2062448662,jaws_1,@mikeyway http://twitpic.com/6p0e5 - kool i could use one of theses is my house 
0,1972844795,hgm,@robcottingham - happy birthday! By the time I am 46 (not long now) I hope to know how the heck to get twitter to take my customizations! 
0,2189672174,DanyalFalconer,@boydhilton ooo awesome  should be a good read!
0,1825797670,tobint,@RachelAppel I didn't even know you two were running in it! What numbers were you? 
0,2186079944,quietvirtuoso,Change that... Tallahassee is the location 
0,1984396035,lmkenny,"@indy44 thinking you have some better digs then me, but I am staying with friends, so maybe not! "
0,1835901457,Peni_LP,@ChesterBe how you feel today 
0,1563885914,KaRon157,Thought that was an interesting stat. Going back to sleep now. 
0,1827585387,skweaker,people are trickling in. good stuff 
0,1882110183,Puppet_Eyes,"the geeks, cosplayers and artists have come together at the Hynes. Let the madness that is Anime Boston begin! "
0,2177390351,kurt_vermeersch,Last day of studying this college year 
0,1754819697,cabridges,Gave Teres just the mother's day breakfast she wanted: going out for french toast while the rest of the family was still asleep. 
0,2068394533,Camci_Tempe,@emmi92 it would be one of the gratest times in my life 
0,2179057078,lilyallen_forum,Lily On Rove - http://bit.ly/FQujo  
0,2186036306,MannyX,@BadBoyHenRoc www.mannyxworld.com go there and get untired!!! 
0,2051802224,mrgarbutt,@HillaryStein For buy 1 get 1.. just purchase something and let me know which one u'd like for free and I'll sort out the rest. 
0,1993791925,LunaandLarrys,@DebiDalio Which central market do you shop at?  I'll have a sales rep give a call 
0,2007532846,memxox,"Home from school, still sick but not as bad as yesterday thankfully "
0,1979583478,Prasilius,Listen to Big Head Todd and The Monsters' version of Zeppelin's Tangerine and Misty mountain hop by 4 non blondes 
0,1957729129,MessiahKaeto,"- toothache subsiding, thank god for extra strength painkillers "
0,1971574769,michelleperrone,@PeggyReeves Isn't @Hetty4Christ so amazing. She inspires me. She is such a blessing. Love you girl 
0,1754025609,prestonporter,"@garylamb looks like a bull in a cage, @revolutionga b warned, he may preach ya out today!!! "
0,1836436306,emarttweets,...best out of the rest of summer. damn. sounds hard. see ya on june!( / 
0,1880729918,BekkaHax,"And morning to you too hun, to the girl who texted me after reading mah FB but doesn't have international texting... Have a not $1 reply "
0,1687865456,DragonsKitchen,"@vindee Well I'm not free, but I'm quite affordable.   Vanishing cookies is a great name!"
0,1995149569,DukeofMexico,I really can't wait to buy Mr. Ben Morrison's DVD  It's going on my top 10&quot;DVDs that I would cry if I broke/lost etc&quot;list.He's really cute
0,2054246780,edwardclarke,@efan78 Sloooow today - just about to go out and see what's up 
0,1770618790,gemaa,the other boleyn girl 
0,1564881130,tiffanye,@sljournal awesome! Thank you! I'm sure a lot of people would love to see/use the complete list once it has been revealed 
0,1992202875,heklatears,@oldiesclub LOL @ you chucking rabbits about.  Maybe roll them in bacon first?  Or cook em.  Fab pic! 
0,1793680070,mbusse,Left Digsby running overnight. Apparently I went un-idle several times; got messages from people who thought I was up at 4 a.m. 
0,2176755070,hans_schum,@aineetigger happy youre happy 
0,1792069926,Bindress,"Good night everyone! Good day = good night sleep! Work, Curves, all was well today! "
0,2185057348,nyakototo,"@no_ware_land Oh, it's right up my alley, that type of question. "
0,1964017700,phototastic_max,48 more days now its pretty really and very scary but hey no backing out now 
0,2061508360,RicciSue,@_dano_ lol. I shouldve said hello. Im sorry! I look forward to meeting you! 
0,1753695942,mayschool,"@loisheilig your welcome. you have picked up the slack the last few days, my turn to get it. "
0,2051473071,GelliGem,"@dddani_  I haven't watched Taken yet. Heard its a thriller, I wanna see it. "
0,1557540071,juleslim,@UltravoxTP Great gig last night - really enjoyed it. Bought backs loads of happy memories - thanx  Enjoy the rest of your tour 
0,1686072841,teachernz,@onemouse like that list too 
0,1983104310,BlazinSquadNews,@NDUBZFAN4EVA oh it was yesterday at party in the park it went down quiet well 
0,2000457743,salcincotta,getting ready for great day st louis. tune at 10am on kmov!! we will be talking about getting great pictures on your wedding day. 
0,1695965406,GinaLaGuardia,@MizFitOnline I agree. I danced with my dad to &quot;Kind &amp; Generous&quot; at my wedding. HUGE fan. 
0,1693147583,SweetSoulSister,@vickycornell http://twitpic.com/4e7h1 - Absolutely gorgeous....Daddy's little girl! 
0,1557121385,disassociated,"@100ftzombie just looking at it now, nice work, congrats "
0,2065542897,CassMiester,Going for a Sunday roast 
0,1980492097,diyana,@GayBenz Ah okay (Paulien Cornelisse ; ) The sofa is a great place 2 be. Enjoy and associate . There 's only G(g)ay without hay. 
0,2003811546,delfar,"@DavidGallaher oh man i gotta tag along with you for that networking while at Mocca, also can interview you live as well! "
0,2016399561,spiderogumi_,actually wants to be part of this   http://bit.ly/pObt3
0,1557105947,JeremeyJaded,I feel so wide awake but I'm not really. I want a cig. xP And share it with Patty-Cakes. He should buy some.  'CAUSE HE'S A SUUPA FGGT&lt;3
0,2064272338,grey_diamond,I'm new on twitter 
0,1985401468,nisarigets,@deathcabforbea hey bea! 
0,1752052654,cece_newnew,@SohFahrKreyZee oooh im sorry to late i smashed it 
0,1962678439,ccmaine,@jakks And I'm sure you still totally rAWked it! Love the red dress btw 
0,2063945595,Paty_pocket,@Scarecrow1 O___o You make me scare! 
0,1687595264,tanonezero,@gavannn finally got it back eh? 
0,1972064873,ROXPromotions,"alright my twittas! imma go lay down, breakfast/lunch &amp; theraflu is on the way via my momma! yay! love herr!  so i'll tweet ya laterrr! "
0,1982703569,LadyProducHer,@ZaraGreen We actually work very well together... Her clients are Fortune 50...we're in the midst of connecting some dots...  
0,1823845178,pcepe,is youtubin justin bieber ....the kid can sing 
0,1989551599,Z33LnR44L,"Man, I haven't been on here in a while, been kinda ill, feeling a lot better now though, now a little box came for me this morning, lol "
0,1550708528,LeeRawr,going to work on my myspace some more. Has to be done! add it - www.myspace.com/leerawr 
0,2053134327,LeaKonrad,"@MissesSandman öhm.. damn girl yaa know me  but no, not GG  aww you lucky one, really ordered sims3? luv ya ♥ (vid is ab. some hot ones)"
0,1557764938,aritra_m,http://twitpic.com/3lbf4 - @iGrace m not supporting KKR? i totally am.  Just noticed some similarities between my blog logo and MI log ...
0,2056537414,dzoid11,At the Blackbeard pirate festival with gloria n juan antonio!!!  
0,2051497283,bethn8r,Disappointed- I didn't get to see the show! 
0,2062092783,Missmc805,@ebassman You need to hurry and get to Cali 
